,date,scheme_code,scheme_name,nav
43857,2023-12-22,146977,Tata Overnight Fund-Regular Plan-Growth,1234.0827
43858,2023-12-25,146977,Tata Overnight Fund-Regular Plan-Growth,1234.7543
43859,2023-12-26,146977,Tata Overnight Fund-Regular Plan-Growth,1234.9774
43860,2023-12-27,146977,Tata Overnight Fund-Regular Plan-Growth,1235.2006
43861,2023-12-28,146977,Tata Overnight Fund-Regular Plan-Growth,1235.4247
43862,2023-12-29,146977,Tata Overnight Fund-Regular Plan-Growth,1235.6513
43863,2023-12-30,146977,Tata Overnight Fund-Regular Plan-Growth,1235.8766
43864,2023-12-31,146977,Tata Overnight Fund-Regular Plan-Growth,1236.1018
43865,2024-01-01,146977,Tata Overnight Fund-Regular Plan-Growth,1236.3249
43866,2024-01-02,146977,Tata Overnight Fund-Regular Plan-Growth,1236.5465
43867,2024-01-03,146977,Tata Overnight Fund-Regular Plan-Growth,1236.7696
43868,2024-01-04,146977,Tata Overnight Fund-Regular Plan-Growth,1236.9904
43869,2024-01-05,146977,Tata Overnight Fund-Regular Plan-Growth,1237.2118
43870,2024-01-07,146977,Tata Overnight Fund-Regular Plan-Growth,1237.6562
43871,2024-01-08,146977,Tata Overnight Fund-Regular Plan-Growth,1237.8795
43872,2024-01-09,146977,Tata Overnight Fund-Regular Plan-Growth,1238.1021
43873,2024-01-10,146977,Tata Overnight Fund-Regular Plan-Growth,1238.3249
43874,2024-01-11,146977,Tata Overnight Fund-Regular Plan-Growth,1238.5478
43875,2024-01-12,146977,Tata Overnight Fund-Regular Plan-Growth,1238.7693
43876,2024-01-14,146977,Tata Overnight Fund-Regular Plan-Growth,1239.2139
43877,2024-01-15,146977,Tata Overnight Fund-Regular Plan-Growth,1239.4368
43878,2024-01-16,146977,Tata Overnight Fund-Regular Plan-Growth,1239.6601
43879,2024-01-17,146977,Tata Overnight Fund-Regular Plan-Growth,1239.8834
43880,2024-01-18,146977,Tata Overnight Fund-Regular Plan-Growth,1240.1075
43881,2024-01-19,146977,Tata Overnight Fund-Regular Plan-Growth,1240.3308
43882,2024-01-21,146977,Tata Overnight Fund-Regular Plan-Growth,1240.7808
43883,2024-01-22,146977,Tata Overnight Fund-Regular Plan-Growth,1241.0043
43884,2024-01-23,146977,Tata Overnight Fund-Regular Plan-Growth,1241.2383
43885,2024-01-24,146977,Tata Overnight Fund-Regular Plan-Growth,1241.4624
43886,2024-01-25,146977,Tata Overnight Fund-Regular Plan-Growth,1241.6863
43887,2024-01-28,146977,Tata Overnight Fund-Regular Plan-Growth,1242.3615
43888,2024-01-29,146977,Tata Overnight Fund-Regular Plan-Growth,1242.5865
43889,2024-01-30,146977,Tata Overnight Fund-Regular Plan-Growth,1242.8097
43890,2024-01-31,146977,Tata Overnight Fund-Regular Plan-Growth,1243.0331
43891,2024-02-01,146977,Tata Overnight Fund-Regular Plan-Growth,1243.2504
43892,2024-02-02,146977,Tata Overnight Fund-Regular Plan-Growth,1243.4652
43893,2024-02-04,146977,Tata Overnight Fund-Regular Plan-Growth,1243.8934
43894,2024-02-05,146977,Tata Overnight Fund-Regular Plan-Growth,1244.106
43895,2024-02-06,146977,Tata Overnight Fund-Regular Plan-Growth,1244.3154
43896,2024-02-07,146977,Tata Overnight Fund-Regular Plan-Growth,1244.5289
43897,2024-02-08,146977,Tata Overnight Fund-Regular Plan-Growth,1244.7499
43898,2024-02-09,146977,Tata Overnight Fund-Regular Plan-Growth,1244.9739
43899,2024-02-11,146977,Tata Overnight Fund-Regular Plan-Growth,1245.4242
43900,2024-02-12,146977,Tata Overnight Fund-Regular Plan-Growth,1245.6467
43901,2024-02-13,146977,Tata Overnight Fund-Regular Plan-Growth,1245.8695
43902,2024-02-14,146977,Tata Overnight Fund-Regular Plan-Growth,1246.0909
43903,2024-02-15,146977,Tata Overnight Fund-Regular Plan-Growth,1246.3121
43904,2024-02-16,146977,Tata Overnight Fund-Regular Plan-Growth,1246.5334
43905,2024-02-18,146977,Tata Overnight Fund-Regular Plan-Growth,1246.9763
43906,2024-02-19,146977,Tata Overnight Fund-Regular Plan-Growth,1247.1977
43907,2024-02-20,146977,Tata Overnight Fund-Regular Plan-Growth,1247.4133
43908,2024-02-21,146977,Tata Overnight Fund-Regular Plan-Growth,1247.6296
43909,2024-02-22,146977,Tata Overnight Fund-Regular Plan-Growth,1247.8426
43910,2024-02-23,146977,Tata Overnight Fund-Regular Plan-Growth,1248.0645
43911,2024-02-25,146977,Tata Overnight Fund-Regular Plan-Growth,1248.5111
43912,2024-02-26,146977,Tata Overnight Fund-Regular Plan-Growth,1248.7344
43913,2024-02-27,146977,Tata Overnight Fund-Regular Plan-Growth,1248.9524
43914,2024-02-28,146977,Tata Overnight Fund-Regular Plan-Growth,1249.1647
43915,2024-02-29,146977,Tata Overnight Fund-Regular Plan-Growth,1249.3867
43916,2024-03-01,146977,Tata Overnight Fund-Regular Plan-Growth,1249.6015
43917,2024-03-03,146977,Tata Overnight Fund-Regular Plan-Growth,1250.0336
43918,2024-03-04,146977,Tata Overnight Fund-Regular Plan-Growth,1250.2472
43919,2024-03-05,146977,Tata Overnight Fund-Regular Plan-Growth,1250.4601
43920,2024-03-06,146977,Tata Overnight Fund-Regular Plan-Growth,1250.6721
43921,2024-03-07,146977,Tata Overnight Fund-Regular Plan-Growth,1250.8938
43922,2024-03-10,146977,Tata Overnight Fund-Regular Plan-Growth,1251.5607
43923,2024-03-11,146977,Tata Overnight Fund-Regular Plan-Growth,1251.782
43924,2024-03-12,146977,Tata Overnight Fund-Regular Plan-Growth,1251.9977
43925,2024-03-13,146977,Tata Overnight Fund-Regular Plan-Growth,1252.2109
43926,2024-03-14,146977,Tata Overnight Fund-Regular Plan-Growth,1252.423
43927,2024-03-15,146977,Tata Overnight Fund-Regular Plan-Growth,1252.6445
43928,2024-03-17,146977,Tata Overnight Fund-Regular Plan-Growth,1253.0947
43929,2024-03-18,146977,Tata Overnight Fund-Regular Plan-Growth,1253.3147
43930,2024-03-19,146977,Tata Overnight Fund-Regular Plan-Growth,1253.529
43931,2024-03-20,146977,Tata Overnight Fund-Regular Plan-Growth,1253.7435
43932,2024-03-21,146977,Tata Overnight Fund-Regular Plan-Growth,1253.9698
43933,2024-03-22,146977,Tata Overnight Fund-Regular Plan-Growth,1254.1963
43934,2024-03-25,146977,Tata Overnight Fund-Regular Plan-Growth,1254.8799
43935,2024-03-26,146977,Tata Overnight Fund-Regular Plan-Growth,1255.0959
43936,2024-03-27,146977,Tata Overnight Fund-Regular Plan-Growth,1255.3152
43937,2024-03-28,146977,Tata Overnight Fund-Regular Plan-Growth,1255.6054
43938,2024-03-30,146977,Tata Overnight Fund-Regular Plan-Growth,1256.0804
43939,2024-03-31,146977,Tata Overnight Fund-Regular Plan-Growth,1256.3179
43940,2024-04-01,146977,Tata Overnight Fund-Regular Plan-Growth,1256.5555
43941,2024-04-02,146977,Tata Overnight Fund-Regular Plan-Growth,1256.7675
43942,2024-04-03,146977,Tata Overnight Fund-Regular Plan-Growth,1256.9814
43943,2024-04-04,146977,Tata Overnight Fund-Regular Plan-Growth,1257.1994
43944,2024-04-05,146977,Tata Overnight Fund-Regular Plan-Growth,1257.4182
43945,2024-04-07,146977,Tata Overnight Fund-Regular Plan-Growth,1257.8541
43946,2024-04-08,146977,Tata Overnight Fund-Regular Plan-Growth,1258.07
43947,2024-04-09,146977,Tata Overnight Fund-Regular Plan-Growth,1258.2883
43948,2024-04-10,146977,Tata Overnight Fund-Regular Plan-Growth,1258.5155
43949,2024-04-11,146977,Tata Overnight Fund-Regular Plan-Growth,1258.7367
43950,2024-04-12,146977,Tata Overnight Fund-Regular Plan-Growth,1258.9558
43951,2024-04-14,146977,Tata Overnight Fund-Regular Plan-Growth,1259.3974
43952,2024-04-15,146977,Tata Overnight Fund-Regular Plan-Growth,1259.6139
43953,2024-04-16,146977,Tata Overnight Fund-Regular Plan-Growth,1259.828
43954,2024-04-17,146977,Tata Overnight Fund-Regular Plan-Growth,1260.0432
43955,2024-04-18,146977,Tata Overnight Fund-Regular Plan-Growth,1260.257
43956,2024-04-19,146977,Tata Overnight Fund-Regular Plan-Growth,1260.4721
43957,2024-04-21,146977,Tata Overnight Fund-Regular Plan-Growth,1260.9038
43958,2024-04-22,146977,Tata Overnight Fund-Regular Plan-Growth,1261.1228
43959,2024-04-23,146977,Tata Overnight Fund-Regular Plan-Growth,1261.3462
43960,2024-04-24,146977,Tata Overnight Fund-Regular Plan-Growth,1261.5715
43961,2024-04-25,146977,Tata Overnight Fund-Regular Plan-Growth,1261.7971
43962,2024-04-26,146977,Tata Overnight Fund-Regular Plan-Growth,1262.022
43963,2024-04-28,146977,Tata Overnight Fund-Regular Plan-Growth,1262.474
43964,2024-04-29,146977,Tata Overnight Fund-Regular Plan-Growth,1262.6995
43965,2024-04-30,146977,Tata Overnight Fund-Regular Plan-Growth,1262.9246
43966,2024-05-01,146977,Tata Overnight Fund-Regular Plan-Growth,1263.1499
43967,2024-05-02,146977,Tata Overnight Fund-Regular Plan-Growth,1263.3684
43968,2024-05-03,146977,Tata Overnight Fund-Regular Plan-Growth,1263.5784
43969,2024-05-05,146977,Tata Overnight Fund-Regular Plan-Growth,1264.0162
43970,2024-05-06,146977,Tata Overnight Fund-Regular Plan-Growth,1264.233
43971,2024-05-07,146977,Tata Overnight Fund-Regular Plan-Growth,1264.4537
43972,2024-05-08,146977,Tata Overnight Fund-Regular Plan-Growth,1264.6784
43973,2024-05-09,146977,Tata Overnight Fund-Regular Plan-Growth,1264.9031
43974,2024-05-10,146977,Tata Overnight Fund-Regular Plan-Growth,1265.1281
43975,2024-05-12,146977,Tata Overnight Fund-Regular Plan-Growth,1265.583
43976,2024-05-13,146977,Tata Overnight Fund-Regular Plan-Growth,1265.8093
43977,2024-05-14,146977,Tata Overnight Fund-Regular Plan-Growth,1266.0315
43978,2024-05-15,146977,Tata Overnight Fund-Regular Plan-Growth,1266.2491
43979,2024-05-16,146977,Tata Overnight Fund-Regular Plan-Growth,1266.4624
43980,2024-05-17,146977,Tata Overnight Fund-Regular Plan-Growth,1266.6872
43981,2024-05-18,146977,Tata Overnight Fund-Regular Plan-Growth,1266.9178
43982,2024-05-20,146977,Tata Overnight Fund-Regular Plan-Growth,1267.3792
43983,2024-05-21,146977,Tata Overnight Fund-Regular Plan-Growth,1267.6103
43984,2024-05-22,146977,Tata Overnight Fund-Regular Plan-Growth,1267.8323
43985,2024-05-23,146977,Tata Overnight Fund-Regular Plan-Growth,1268.0556
43986,2024-05-24,146977,Tata Overnight Fund-Regular Plan-Growth,1268.2808
43987,2024-05-26,146977,Tata Overnight Fund-Regular Plan-Growth,1268.7341
43988,2024-05-27,146977,Tata Overnight Fund-Regular Plan-Growth,1268.9574
43989,2024-05-28,146977,Tata Overnight Fund-Regular Plan-Growth,1269.1752
43990,2024-05-29,146977,Tata Overnight Fund-Regular Plan-Growth,1269.3927
43991,2024-05-30,146977,Tata Overnight Fund-Regular Plan-Growth,1269.6096
43992,2024-05-31,146977,Tata Overnight Fund-Regular Plan-Growth,1269.8352
43993,2024-06-02,146977,Tata Overnight Fund-Regular Plan-Growth,1270.2891
43994,2024-06-03,146977,Tata Overnight Fund-Regular Plan-Growth,1270.505
43995,2024-06-04,146977,Tata Overnight Fund-Regular Plan-Growth,1270.7213
43996,2024-06-05,146977,Tata Overnight Fund-Regular Plan-Growth,1270.9414
43997,2024-06-06,146977,Tata Overnight Fund-Regular Plan-Growth,1271.1597
43998,2024-06-07,146977,Tata Overnight Fund-Regular Plan-Growth,1271.378
43999,2024-06-09,146977,Tata Overnight Fund-Regular Plan-Growth,1271.8156
44000,2024-06-10,146977,Tata Overnight Fund-Regular Plan-Growth,1272.0342
44001,2024-06-11,146977,Tata Overnight Fund-Regular Plan-Growth,1272.253
44002,2024-06-12,146977,Tata Overnight Fund-Regular Plan-Growth,1272.4717
44003,2024-06-13,146977,Tata Overnight Fund-Regular Plan-Growth,1272.6908
44004,2024-06-14,146977,Tata Overnight Fund-Regular Plan-Growth,1272.9189
44005,2024-06-15,146977,Tata Overnight Fund-Regular Plan-Growth,1273.1483
44006,2024-06-17,146977,Tata Overnight Fund-Regular Plan-Growth,1273.6072
44007,2024-06-18,146977,Tata Overnight Fund-Regular Plan-Growth,1273.8311
44008,2024-06-19,146977,Tata Overnight Fund-Regular Plan-Growth,1274.0559
44009,2024-06-20,146977,Tata Overnight Fund-Regular Plan-Growth,1274.2816
44010,2024-06-21,146977,Tata Overnight Fund-Regular Plan-Growth,1274.5088
44011,2024-06-23,146977,Tata Overnight Fund-Regular Plan-Growth,1274.9648
44012,2024-06-24,146977,Tata Overnight Fund-Regular Plan-Growth,1275.1894
44013,2024-06-25,146977,Tata Overnight Fund-Regular Plan-Growth,1275.4115
44014,2024-06-26,146977,Tata Overnight Fund-Regular Plan-Growth,1275.6339
44015,2024-06-27,146977,Tata Overnight Fund-Regular Plan-Growth,1275.8626
44016,2024-06-28,146977,Tata Overnight Fund-Regular Plan-Growth,1276.0982
44017,2024-06-30,146977,Tata Overnight Fund-Regular Plan-Growth,1276.5588
44018,2024-07-01,146977,Tata Overnight Fund-Regular Plan-Growth,1276.7813
44019,2024-07-02,146977,Tata Overnight Fund-Regular Plan-Growth,1276.9972
44020,2024-07-03,146977,Tata Overnight Fund-Regular Plan-Growth,1277.2142
44021,2024-07-04,146977,Tata Overnight Fund-Regular Plan-Growth,1277.4299
44022,2024-07-05,146977,Tata Overnight Fund-Regular Plan-Growth,1277.6468
44023,2024-07-07,146977,Tata Overnight Fund-Regular Plan-Growth,1278.0868
44024,2024-07-08,146977,Tata Overnight Fund-Regular Plan-Growth,1278.3071
44025,2024-07-09,146977,Tata Overnight Fund-Regular Plan-Growth,1278.5258
44026,2024-07-10,146977,Tata Overnight Fund-Regular Plan-Growth,1278.8058
44027,2024-07-11,146977,Tata Overnight Fund-Regular Plan-Growth,1279.0273
44028,2024-07-12,146977,Tata Overnight Fund-Regular Plan-Growth,1279.245
44029,2024-07-14,146977,Tata Overnight Fund-Regular Plan-Growth,1279.6814
44030,2024-07-15,146977,Tata Overnight Fund-Regular Plan-Growth,1279.8989
44031,2024-07-16,146977,Tata Overnight Fund-Regular Plan-Growth,1280.117
44032,2024-07-17,146977,Tata Overnight Fund-Regular Plan-Growth,1280.3364
44033,2024-07-18,146977,Tata Overnight Fund-Regular Plan-Growth,1280.5559
44034,2024-07-19,146977,Tata Overnight Fund-Regular Plan-Growth,1280.7766
44035,2024-07-21,146977,Tata Overnight Fund-Regular Plan-Growth,1281.2203
44036,2024-07-22,146977,Tata Overnight Fund-Regular Plan-Growth,1281.4447
44037,2024-07-23,146977,Tata Overnight Fund-Regular Plan-Growth,1281.6733
44038,2024-07-24,146977,Tata Overnight Fund-Regular Plan-Growth,1281.9002
44039,2024-07-25,146977,Tata Overnight Fund-Regular Plan-Growth,1282.122
44040,2024-07-26,146977,Tata Overnight Fund-Regular Plan-Growth,1282.3411
44041,2024-07-28,146977,Tata Overnight Fund-Regular Plan-Growth,1282.7807
44042,2024-07-29,146977,Tata Overnight Fund-Regular Plan-Growth,1282.9994
44043,2024-07-30,146977,Tata Overnight Fund-Regular Plan-Growth,1283.2172
44044,2024-07-31,146977,Tata Overnight Fund-Regular Plan-Growth,1283.438
44045,2024-08-01,146977,Tata Overnight Fund-Regular Plan-Growth,1283.6577
44046,2024-08-02,146977,Tata Overnight Fund-Regular Plan-Growth,1283.876
44047,2024-08-04,146977,Tata Overnight Fund-Regular Plan-Growth,1284.3119
44048,2024-08-05,146977,Tata Overnight Fund-Regular Plan-Growth,1284.5286
44049,2024-08-06,146977,Tata Overnight Fund-Regular Plan-Growth,1284.7432
44050,2024-08-07,146977,Tata Overnight Fund-Regular Plan-Growth,1284.9625
44051,2024-08-08,146977,Tata Overnight Fund-Regular Plan-Growth,1285.192
44052,2024-08-09,146977,Tata Overnight Fund-Regular Plan-Growth,1285.4118
44053,2024-08-11,146977,Tata Overnight Fund-Regular Plan-Growth,1285.8538
44054,2024-08-12,146977,Tata Overnight Fund-Regular Plan-Growth,1286.0717
44055,2024-08-13,146977,Tata Overnight Fund-Regular Plan-Growth,1286.2892
44056,2024-08-14,146977,Tata Overnight Fund-Regular Plan-Growth,1286.5071
44057,2024-08-15,146977,Tata Overnight Fund-Regular Plan-Growth,1286.7302
44058,2024-08-16,146977,Tata Overnight Fund-Regular Plan-Growth,1286.9529
44059,2024-08-18,146977,Tata Overnight Fund-Regular Plan-Growth,1287.3991
44060,2024-08-19,146977,Tata Overnight Fund-Regular Plan-Growth,1287.6148
44061,2024-08-20,146977,Tata Overnight Fund-Regular Plan-Growth,1287.8351
44062,2024-08-21,146977,Tata Overnight Fund-Regular Plan-Growth,1288.0577
44063,2024-08-22,146977,Tata Overnight Fund-Regular Plan-Growth,1288.278
44064,2024-08-23,146977,Tata Overnight Fund-Regular Plan-Growth,1288.4983
44065,2024-08-25,146977,Tata Overnight Fund-Regular Plan-Growth,1288.9398
44066,2024-08-26,146977,Tata Overnight Fund-Regular Plan-Growth,1289.1594
44067,2024-08-27,146977,Tata Overnight Fund-Regular Plan-Growth,1289.3791
44068,2024-08-28,146977,Tata Overnight Fund-Regular Plan-Growth,1289.6009
44069,2024-08-29,146977,Tata Overnight Fund-Regular Plan-Growth,1289.8276
44070,2024-08-30,146977,Tata Overnight Fund-Regular Plan-Growth,1290.0528
44071,2024-09-01,146977,Tata Overnight Fund-Regular Plan-Growth,1290.502
44072,2024-09-02,146977,Tata Overnight Fund-Regular Plan-Growth,1290.719
44073,2024-09-03,146977,Tata Overnight Fund-Regular Plan-Growth,1290.936
44074,2024-09-04,146977,Tata Overnight Fund-Regular Plan-Growth,1291.1534
44075,2024-09-05,146977,Tata Overnight Fund-Regular Plan-Growth,1291.3731
44076,2024-09-06,146977,Tata Overnight Fund-Regular Plan-Growth,1291.5891
44077,2024-09-08,146977,Tata Overnight Fund-Regular Plan-Growth,1292.0238
44078,2024-09-09,146977,Tata Overnight Fund-Regular Plan-Growth,1292.244
44079,2024-09-10,146977,Tata Overnight Fund-Regular Plan-Growth,1292.4636
44080,2024-09-11,146977,Tata Overnight Fund-Regular Plan-Growth,1292.6852
44081,2024-09-12,146977,Tata Overnight Fund-Regular Plan-Growth,1292.9053
44082,2024-09-13,146977,Tata Overnight Fund-Regular Plan-Growth,1293.1297
44083,2024-09-15,146977,Tata Overnight Fund-Regular Plan-Growth,1293.5811
44084,2024-09-16,146977,Tata Overnight Fund-Regular Plan-Growth,1293.8073
44085,2024-09-17,146977,Tata Overnight Fund-Regular Plan-Growth,1294.0403
44086,2024-09-18,146977,Tata Overnight Fund-Regular Plan-Growth,1294.274
44087,2024-09-19,146977,Tata Overnight Fund-Regular Plan-Growth,1294.5022
44088,2024-09-20,146977,Tata Overnight Fund-Regular Plan-Growth,1294.7336
44089,2024-09-22,146977,Tata Overnight Fund-Regular Plan-Growth,1295.1981
44090,2024-09-23,146977,Tata Overnight Fund-Regular Plan-Growth,1295.4308
44091,2024-09-24,146977,Tata Overnight Fund-Regular Plan-Growth,1295.6626
44092,2024-09-25,146977,Tata Overnight Fund-Regular Plan-Growth,1295.8912
44093,2024-09-26,146977,Tata Overnight Fund-Regular Plan-Growth,1296.1166
44094,2024-09-27,146977,Tata Overnight Fund-Regular Plan-Growth,1296.3425
44095,2024-09-29,146977,Tata Overnight Fund-Regular Plan-Growth,1296.7959
44096,2024-09-30,146977,Tata Overnight Fund-Regular Plan-Growth,1297.0288
44097,2024-10-01,146977,Tata Overnight Fund-Regular Plan-Growth,1297.2478
44098,2024-10-02,146977,Tata Overnight Fund-Regular Plan-Growth,1297.4681
44099,2024-10-03,146977,Tata Overnight Fund-Regular Plan-Growth,1297.685
44100,2024-10-04,146977,Tata Overnight Fund-Regular Plan-Growth,1297.9017
44101,2024-10-06,146977,Tata Overnight Fund-Regular Plan-Growth,1298.3369
44102,2024-10-07,146977,Tata Overnight Fund-Regular Plan-Growth,1298.5545
44103,2024-10-08,146977,Tata Overnight Fund-Regular Plan-Growth,1298.7714
44104,2024-10-09,146977,Tata Overnight Fund-Regular Plan-Growth,1298.9905
44105,2024-10-10,146977,Tata Overnight Fund-Regular Plan-Growth,1299.2096
44106,2024-10-11,146977,Tata Overnight Fund-Regular Plan-Growth,1299.4287
44107,2024-10-13,146977,Tata Overnight Fund-Regular Plan-Growth,1299.8674
44108,2024-10-14,146977,Tata Overnight Fund-Regular Plan-Growth,1300.0853
44109,2024-10-15,146977,Tata Overnight Fund-Regular Plan-Growth,1300.303
44110,2024-10-16,146977,Tata Overnight Fund-Regular Plan-Growth,1300.5229
44111,2024-10-17,146977,Tata Overnight Fund-Regular Plan-Growth,1300.7418
44112,2024-10-18,146977,Tata Overnight Fund-Regular Plan-Growth,1300.9591
44113,2024-10-20,146977,Tata Overnight Fund-Regular Plan-Growth,1301.3965
44114,2024-10-21,146977,Tata Overnight Fund-Regular Plan-Growth,1301.6198
44115,2024-10-22,146977,Tata Overnight Fund-Regular Plan-Growth,1301.8484
44116,2024-10-23,146977,Tata Overnight Fund-Regular Plan-Growth,1302.0806
44117,2024-10-24,146977,Tata Overnight Fund-Regular Plan-Growth,1302.311
44118,2024-10-25,146977,Tata Overnight Fund-Regular Plan-Growth,1302.5437
44119,2024-10-27,146977,Tata Overnight Fund-Regular Plan-Growth,1303.0092
44120,2024-10-28,146977,Tata Overnight Fund-Regular Plan-Growth,1303.2357
44121,2024-10-29,146977,Tata Overnight Fund-Regular Plan-Growth,1303.4533
44122,2024-10-30,146977,Tata Overnight Fund-Regular Plan-Growth,1303.6723
44123,2024-10-31,146977,Tata Overnight Fund-Regular Plan-Growth,1303.8908
44124,2024-11-03,146977,Tata Overnight Fund-Regular Plan-Growth,1304.5501
44125,2024-11-04,146977,Tata Overnight Fund-Regular Plan-Growth,1304.7626
44126,2024-11-05,146977,Tata Overnight Fund-Regular Plan-Growth,1304.9815
44127,2024-11-06,146977,Tata Overnight Fund-Regular Plan-Growth,1305.1968
44128,2024-11-07,146977,Tata Overnight Fund-Regular Plan-Growth,1305.4133
44129,2024-11-08,146977,Tata Overnight Fund-Regular Plan-Growth,1305.6364
44130,2024-11-10,146977,Tata Overnight Fund-Regular Plan-Growth,1306.0838
44131,2024-11-11,146977,Tata Overnight Fund-Regular Plan-Growth,1306.3038
44132,2024-11-12,146977,Tata Overnight Fund-Regular Plan-Growth,1306.525
44133,2024-11-13,146977,Tata Overnight Fund-Regular Plan-Growth,1306.7462
44134,2024-11-14,146977,Tata Overnight Fund-Regular Plan-Growth,1306.9656
44135,2024-11-15,146977,Tata Overnight Fund-Regular Plan-Growth,1307.1858
44136,2024-11-17,146977,Tata Overnight Fund-Regular Plan-Growth,1307.626
44137,2024-11-18,146977,Tata Overnight Fund-Regular Plan-Growth,1307.8468
44138,2024-11-19,146977,Tata Overnight Fund-Regular Plan-Growth,1308.0697
44139,2024-11-20,146977,Tata Overnight Fund-Regular Plan-Growth,1308.2941
44140,2024-11-21,146977,Tata Overnight Fund-Regular Plan-Growth,1308.5273
44141,2024-11-22,146977,Tata Overnight Fund-Regular Plan-Growth,1308.7602
44142,2024-11-23,146977,Tata Overnight Fund-Regular Plan-Growth,1308.9955
44143,2024-11-24,146977,Tata Overnight Fund-Regular Plan-Growth,1309.2308
44144,2024-11-25,146977,Tata Overnight Fund-Regular Plan-Growth,1309.4657
44145,2024-11-26,146977,Tata Overnight Fund-Regular Plan-Growth,1309.6991
44146,2024-11-27,146977,Tata Overnight Fund-Regular Plan-Growth,1309.9316
44147,2024-11-28,146977,Tata Overnight Fund-Regular Plan-Growth,1310.1638
44148,2024-11-29,146977,Tata Overnight Fund-Regular Plan-Growth,1310.3953
44149,2024-12-01,146977,Tata Overnight Fund-Regular Plan-Growth,1310.8597
44150,2024-12-02,146977,Tata Overnight Fund-Regular Plan-Growth,1311.0842
44151,2024-12-03,146977,Tata Overnight Fund-Regular Plan-Growth,1311.302
44152,2024-12-04,146977,Tata Overnight Fund-Regular Plan-Growth,1311.5222
44153,2024-12-05,146977,Tata Overnight Fund-Regular Plan-Growth,1311.7487
44154,2024-12-06,146977,Tata Overnight Fund-Regular Plan-Growth,1311.9796
44155,2024-12-08,146977,Tata Overnight Fund-Regular Plan-Growth,1312.4429
44156,2024-12-09,146977,Tata Overnight Fund-Regular Plan-Growth,1312.6714
44157,2024-12-10,146977,Tata Overnight Fund-Regular Plan-Growth,1312.9068
44158,2024-12-11,146977,Tata Overnight Fund-Regular Plan-Growth,1313.1396
44159,2024-12-12,146977,Tata Overnight Fund-Regular Plan-Growth,1313.3708
44160,2024-12-13,146977,Tata Overnight Fund-Regular Plan-Growth,1313.6027
44161,2024-12-14,146977,Tata Overnight Fund-Regular Plan-Growth,1313.8372
44162,2024-12-15,146977,Tata Overnight Fund-Regular Plan-Growth,1314.0718
44163,2024-12-16,146977,Tata Overnight Fund-Regular Plan-Growth,1314.3063
44164,2024-12-17,146977,Tata Overnight Fund-Regular Plan-Growth,1314.5406
44165,2024-12-18,146977,Tata Overnight Fund-Regular Plan-Growth,1314.7726
44166,2024-12-19,146977,Tata Overnight Fund-Regular Plan-Growth,1315.0051
44167,2024-12-20,146977,Tata Overnight Fund-Regular Plan-Growth,1315.2518
44168,2024-12-22,146977,Tata Overnight Fund-Regular Plan-Growth,1315.7268
44169,2024-12-23,146977,Tata Overnight Fund-Regular Plan-Growth,1315.9641
44170,2024-12-24,146977,Tata Overnight Fund-Regular Plan-Growth,1316.1964
44171,2024-12-25,146977,Tata Overnight Fund-Regular Plan-Growth,1316.4303
44172,2024-12-26,146977,Tata Overnight Fund-Regular Plan-Growth,1316.6605
44173,2024-12-27,146977,Tata Overnight Fund-Regular Plan-Growth,1316.8987
44174,2024-12-29,146977,Tata Overnight Fund-Regular Plan-Growth,1317.3775
44175,2024-12-30,146977,Tata Overnight Fund-Regular Plan-Growth,1317.6137
44176,2024-12-31,146977,Tata Overnight Fund-Regular Plan-Growth,1317.8508
44177,2025-01-01,146977,Tata Overnight Fund-Regular Plan-Growth,1318.0757
44178,2025-01-02,146977,Tata Overnight Fund-Regular Plan-Growth,1318.2985
44179,2025-01-03,146977,Tata Overnight Fund-Regular Plan-Growth,1318.5219
44180,2025-01-05,146977,Tata Overnight Fund-Regular Plan-Growth,1318.9744
44181,2025-01-06,146977,Tata Overnight Fund-Regular Plan-Growth,1319.2045
44182,2025-01-07,146977,Tata Overnight Fund-Regular Plan-Growth,1319.4414
44183,2025-01-08,146977,Tata Overnight Fund-Regular Plan-Growth,1319.6822
44184,2025-01-09,146977,Tata Overnight Fund-Regular Plan-Growth,1319.9207
44185,2025-01-10,146977,Tata Overnight Fund-Regular Plan-Growth,1320.1641
44186,2025-01-12,146977,Tata Overnight Fund-Regular Plan-Growth,1320.6487
44187,2025-01-13,146977,Tata Overnight Fund-Regular Plan-Growth,1320.8855
44188,2025-01-14,146977,Tata Overnight Fund-Regular Plan-Growth,1321.1147
44189,2025-01-15,146977,Tata Overnight Fund-Regular Plan-Growth,1321.3419
44190,2025-01-16,146977,Tata Overnight Fund-Regular Plan-Growth,1321.5734
44191,2025-01-17,146977,Tata Overnight Fund-Regular Plan-Growth,1321.802
44192,2025-01-19,146977,Tata Overnight Fund-Regular Plan-Growth,1322.261
44193,2025-01-20,146977,Tata Overnight Fund-Regular Plan-Growth,1322.4904
44194,2025-01-21,146977,Tata Overnight Fund-Regular Plan-Growth,1322.7253
44195,2025-01-22,146977,Tata Overnight Fund-Regular Plan-Growth,1322.961
44196,2025-01-23,146977,Tata Overnight Fund-Regular Plan-Growth,1323.1948
44197,2025-01-24,146977,Tata Overnight Fund-Regular Plan-Growth,1323.4298
